524,Alter Magic,幻化魔法,text.ini,1,12,5300948,5424776
619,Return Magic,回归魔法,text.ini,1,12,5300920,5424744
620,Shield Magic,盾之魔法,text.ini,1,12,5300984,5424792
621,Ring of Ease,轻松之戒,text.ini,1,12,5301024,5424872
623,Goddess Ring,女神戒指,text.ini,1,12,5301068,5424888
626,Gold Pendant,金吊坠,text.ini,1,12,5301284,5425160
784,Ancient Tablet,古碑,text.ini,1,12,5301144,5425000
785,Silver Pendant,银吊坠,text.ini,1,12,5301300,5425144
525,Spirit Cape,精灵羽衣,text.ini,1,12,5300972,5424808
526,Falcon Idol,隼鹰雕像,text.ini,1,12,5301000,5424840
527,Cleria Ring,克莱亚戒指,text.ini,1,12,5301040,5424856
530,Black Pearl,黑珍珠,text.ini,1,12,5301404,5425240
531,Stone Shoes,石鞋,text.ini,1,12,5301488,5425336
532,Smoked Meat,烟熏肉,text.ini,1,12,5301600,5425496
713,Cleria Shield,克莱里亚盾,text.ini,1,12,5300824,5424600
786,Banoa's Letter,芭诺娅的信,text.ini,1,12,5301460,5425304
787,Celceta Flower,塞尔塞塔之花,text.ini,1,12,5301572,5425464
828,Rod of Divinity,神界之杖,text.ini,1,12,5301184,5425016
829,Bestiary Potion,动物寓言药水,text.ini,1,12,5301652,5425560
0,Pass,通行证,text.ini,1,12,5301264,5425128
898,Scroll of Guidance,引导卷轴,text.ini,1,12,5301372,5425208
865,Lilia's Medicine,莉莉娅的药,text.ini,1,12,5301440,5425320
250,Mattock,鸦嘴锄,text.ini,1,12,5301416,5425288
339,Cruberry,库鲁之果,text.ini,1,12,5301560,5425480
340,Raw Meat,生肉,text.ini,1,12,5301588,5425512
341,Meat Pie,肉饼,text.ini,1,12,5301628,5425528
628,Cruberry Pie,库鲁果派,text.ini,1,12,5301612,5425544
77,SAVE,存档,text.ini,5,12,5330384,-1
78,LOAD,加载,text.ini,5,12,5330392,-1
79,QUIT,退出,text.ini,5,12,5330428,-1
80,ITEM,物品,text.ini,5,12,5332172,-1
81,NOTE,日记,text.ini,5,12,5332180,-1
120,Sound,声音,text.ini,6,12,5309300,-1
121,Files,存档,text.ini,6,12,5309312,-1
122,Title,标题,text.ini,6,12,5311480,-1
123,Diary,日记,text.ini,6,12,5311496,-1
155,Debug,调试,text.ini,6,12,5330252,-1
156,Start,开始,text.ini,6,12,5330312,-1
157,ERASE,删除,text.ini,6,12,5330480,-1
158,TITLE,标题,text.ini,6,12,5330488,-1
159,MAGIC,魔法,text.ini,6,12,5331456,-1
160,EQUIP,装备,text.ini,6,12,5331920,-1
421,NIGHTMARE,噩梦,text.ini,10,12,5311732,-1
161,FILES,档案,text.ini,6,12,5332188,-1
244,Cancel,取消,text.ini,7,12,5330320,-1
245,Custom,自定义,text.ini,7,12,5330376,-1
246,OPTION,设置,text.ini,7,12,5332208,-1
353,Settings,设置,text.ini,9,12,5309256,-1
275,Display,显示,text.ini,8,12,5309292,-1
463,Filtering,过滤,text.ini,10,12,5329972,-1
465,Trilinear,三线性,text.ini,10,12,5330164,-1
153,Point,点取样,text.ini,6,12,5330188,-1
154,Total,总计,text.ini,6,12,5330232,-1
196,Mascot,吉祥物,text.ini,7,12,5309348,-1
671,Artwork Type,立绘风格,text.ini,13,12,5330080,-1
760,Monster Stats,怪物统计,text.ini,14,12,5330096,-1
890,Wall Transparency,墙透明度,text.ini,18,12,5329996,-1
670,Adol Visible,透明,text.ini,13,12,5330056,-1
151,Solid,固定,text.ini,6,12,5330072,-1
759,Blood Effects,流血特效,text.ini,14,12,5330016,-1
845,Normal Movement,日常移动方式,text.ini,16,12,5330328,-1
75,Walk,走,text.ini,5,12,5329920,-1
762,8-Directional,8个方位,text.ini,14,12,5330400,-1
761,To Next Level,距离下个等级,text.ini,14,12,5330216,-1
354,Movement,移动,text.ini,9,12,5309320,-1
406,Complete,完全版,text.ini,9,12,5330120,-1
407,Standard,标准,text.ini,9,12,5330140,-1
408,Bilinear,双线性,text.ini,9,12,5330152,-1
409,BGM Type,BGM类型,text.ini,9,12,5330240,5221384
410,NEW GAME,新游戏,text.ini,9,12,5332216,-1
464,Quit Game,退出游戏,text.ini,10,12,5329984,-1
122,Title,标题,text.ini,6,12,5311480,-1
197,NORMAL,普通,text.ini,7,12,5311724,-1
514,Frame Type,帧类型,text.ini,11,12,5330044,-1
515,Chronicles,编年史,text.ini,11,12,5330176,-1
516,No Display,不显示,text.ini,11,12,5330196,-1
517,360 Degree,360度,text.ini,11,12,5330416,-1
518,Reposition,重新定位,text.ini,11,12,5330656,-1
574,EXP Display,经验值显示,text.ini,12,12,5330032,-1
575,TIME ATTACK,竞速模式,text.ini,12,12,5332196,-1
763,Select Mascot,选择吉祥物,text.ini,14,12,5330640,-1
953,Please choose game mode.,请选择游戏模式。,text.ini,25,12,5331348,-1
954,Cancel System Data save?,确认删除存档？,text.ini,25,12,5333176,-1
965,Please choose difficulty level.,请选择难度,text.ini,32,12,5310296,-1
484,Guardhouse,值班室,text.ini,11,12,5311332,-1
635,Gila's House,吉拉  家,text.ini,13,12,5310912,-1
722,Lance Village,兰斯村,text.ini,14,12,5310884,-1
730,Ramia Village,拉米亚村,text.ini,14,12,5311240,-1
791,Colony of Lava,熔岩之村,text.ini,15,12,5311192,-1
788,Guido's Armory,基德的武器店,text.ini,15,12,5309372,-1
789,Rasteenie Mine,拉斯提尼废坑,text.ini,15,12,5310520,-1
831,Jade's Oddities,杰多的道具店,text.ini,16,12,5309356,-1
908,Zalem's Battle Best,莎蕾姆的武器店,text.ini,20,12,5309436,-1
789,Rasteenie Mine,拉斯提尼废坑,text.ini,15,12,5310520,-1
792,Deserted House,废弃的房子,text.ini,15,12,5311316,-1
921,Rall Family Wellness,拉尔的诊所,text.ini,21,12,5309404,-1
720,Lilia's House,莉莉娅的家,text.ini,14,12,5309332,-1
721,Hadat's House,哈达特的家,text.ini,14,12,5309388,-1
723,Bohtz's House,柏兹的家,text.ini,14,12,5310948,-1
724,Lazlo's House,鲁多尔的家,text.ini,14,12,5310964,-1
725,Astal's House,阿斯塔尔的家,text.ini,14,12,5310980,-1
726,Brody's House,布罗迪的家,text.ini,14,12,5310996,-1
538,Rex's House,雷克斯的家,text.ini,12,12,5311256,-1
483,Roos' Nest,璐的住处,text.ini,11,12,5310616,-1
727,Tomb of Tovah,托瓦神殿,text.ini,14,12,5311080,-1
728,Tomb of Hadal,哈达尔神殿,text.ini,14,12,5311096,-1
729,Tomb of Gemma,杰玛神殿,text.ini,14,12,5311160,-1
637,Tomb of Mesa,梅萨神殿,text.ini,13,12,5311112,-1
790,Tomb of Dabbie,达比神殿,text.ini,15,12,5311128,-1
638,Tomb of Fact,法克特神殿,text.ini,13,12,5311144,-1
642,Ancient Well,古井,text.ini,13,12,5311268,-1
643,Regg's House,雷古的家,text.ini,13,12,5311284,-1
730,Ramia Village,拉米亚村,text.ini,14,12,5311240,-1
731,Maria's House,玛丽亚的家,text.ini,14,12,5311300,-1
732,Blitz's House,布利兹的家,text.ini,14,12,5311344,-1
733,Gorto's House,高特的家,text.ini,14,12,5311376,-1
639,Tarf's House,塔尔夫的家,text.ini,13,12,5311176,-1
640,Noit's House,诺伊特的家,text.ini,13,12,5311208,-1
641,Fred's House,弗雷德的家,text.ini,13,12,5311224,-1
833,Moondoria Field,蒙多里亚原野,text.ini,16,12,5311064,-1
834,Shrine Entrance,神殿入口,text.ini,16,12,5311360,-1
880,Sanctuary of Toal,托尔圣域,text.ini,18,12,5310536,-1
881,"Shrine, Underpass",神殿，下水道,text.ini,18,12,5310628,-1
882,Campanile of Lane,纪念钟楼,text.ini,18,12,5310648,-1
883,"Shrine, West Wing",神殿西侧,text.ini,18,12,5310808,-1
884,"Shrine, East Wing",神殿东侧,text.ini,18,12,5310864,-1
885,Elder's Residence,卡尼尔长老的家,text.ini,18,12,5310928,-1
886,Runaways' Hideout,逃脱者们的藏身处,text.ini,18,12,5311416,-1
929,"Shrine, Mesa's Sector",神殿，梅萨区,text.ini,22,12,5310784,-1
930,"Shrine, Fact's Sector",神殿，法克特区,text.ini,22,12,5310828,-1
936,"Shrine, Hadal's Sector",神殿，哈达尔区,text.ini,23,12,5310668,-1
937,"Shrine, Tovah's Sector",神殿，托瓦区,text.ini,23,12,5310736,-1
938,"Shrine, Gemma's Sector",神殿，洁玛区,text.ini,23,12,5310760,-1
939,"Shrine, Palace Grounds",神社，宫殿空地,text.ini,23,12,5311392,-1
887,Goddesses' Palace,女神宫殿,text.ini,18,12,5311460,-1
899,Subterranean Canal,地下水路,text.ini,19,12,5310596,-1
900,Core of Ancient Ys,古代伊苏核心,text.ini,19,12,5310692,-1
901,Ruins of Moondoria,蒙多里亚废墟,text.ini,19,12,5311044,-1
519,Mascot: Roo,吉祥物：璐,text.ini,12,12,5298448,5206436
520,Mascot: Rex,吉祥物：雷克斯,text.ini,12,12,5298748,5206512
576,Mascot: Nash,吉祥物：纳修,text.ini,13,12,5295496,5206604
577,Mascot: Muto,吉祥物：穆特,text.ini,13,12,5295512,5206608
578,Mascot: Faye,吉祥物：菲伊,text.ini,13,12,5295528,5206612
579,Mascot: Gene,吉祥物：基尼,text.ini,13,12,5295932,5206708
580,Mascot: Dogi,吉祥物：多奇,text.ini,13,12,5296624,5206848
878,Mascot: Dark Fact,达尔克·法克特,text.ini,18,12,5296640,5206852
91,Feena,菲娜,text2.ini,6,12,5305712,-1
13,Kris,克丽丝,text2.ini,5,12,5306044,4124404
14,Beth,贝丝,text2.ini,5,12,5306080,-1
6,Reah,蕾娅,text2.ini,5,12,5305732,-1
24,Fred,弗雷德,text.ini,5,12,5306212,4124436
22,Polo,布罗,text2.ini,5,12,5306180,-1
92,Goban,古邦,text2.ini,6,12,5305724,-1
93,Banoa,芭诺娅,text2.ini,6,12,5305868,-1
94,Lilia,莉莉娅,text2.ini,6,12,5305876,-1
95,Astal,阿斯塔尔,text2.ini,6,12,5305896,4124548
96,Guido,基德,text2.ini,6,12,5305964,-1
97,Leggs,莱格斯,text2.ini,6,12,5305972,-1
98,Lazlo,鲁多尔,text2.ini,6,12,5305996,-1
99,Bohtz,柏兹,text2.ini,6,12,5306028,-1
100,Ceres,赛拉丝,text2.ini,6,12,5306036,-1
101,Brody,布罗迪,text2.ini,6,12,5306060,-1
102,Oseam,欧萨姆,text2.ini,6,12,5306088,-1
103,Favre,法布尔,text2.ini,6,12,5306256,-1
104,Meryl,梅丽尔,text2.ini,6,12,5306272,-1
105,Kasim,卡西姆,text2.ini,6,12,5306280,-1
106,Ischt,伊斯特,text2.ini,6,12,5306288,-1
107,Darie,妲莉叶,text2.ini,6,12,5306296,-1
108,Keith,基斯,text2.ini,6,12,5306384,-1
16,Kate,凯特,text2.ini,5,12,5306112,-1
109,Lloyd,洛伊德,text2.ini,6,12,5306400,-1
110,Gorto,高特,text2.ini,6,12,5306408,-1
111,Hadat,哈达特,text2.ini,6,12,5306424,-1
112,Karen,卡莲,text2.ini,6,12,5306432,-1
113,Maria,玛莉娅,text2.ini,6,12,5306440,-1
114,Zalem,莎蕾姆,text2.ini,6,12,5306448,-1
115,Frith,弗利斯,text2.ini,6,12,5306464,-1
116,Blitz,布利兹,text2.ini,6,12,5306488,-1
117,Tanya,塔妮亚,text2.ini,6,12,5306504,-1
118,Reise,蕾洁,text2.ini,6,12,5306528,-1
119,Boris,波利斯,text2.ini,6,12,5306564,-1
182,Dalles,达雷斯,text2.ini,7,12,5302212,5221600
183,Larsen,拉尔森,text2.ini,7,12,5306004,-1
184,Sheila,希拉,text2.ini,7,12,5306020,-1
185,Marina,玛莉娜,text2.ini,7,12,5306052,-1
186,Carson,卡森,text2.ini,7,12,5306264,-1
187,Flonne,芙洛妮,text2.ini,7,12,5306304,-1
188,Roodle,贝璐,text2.ini,7,12,5306312,-1
189,Brooce,布璐斯,text2.ini,7,12,5306340,-1
190,Prooto,普璐托,text2.ini,7,12,5306348,-1
191,Rooroo,璐璐,text2.ini,7,12,5306368,-1
192,Droozy,尼璐,text2.ini,7,12,5306392,-1
193,Paulie,波莉,text2.ini,7,12,5306480,-1
194,Rimera,莉姆尔,text2.ini,7,12,5306552,-1
269,Natasha,娜塔莎,text2.ini,8,12,5305932,-1
270,Lucille,露希尔,text2.ini,8,12,5306104,-1
271,Saffron,莎芙兰,text2.ini,8,12,5306172,-1
272,Natalie,娜塔莉,text2.ini,8,12,5306204,-1
273,Chelnie,切尔妮,text2.ini,8,12,5306236,-1
274,Roo-kie,璐克,text2.ini,8,12,5306376,-1
350,Caesaria,希莎莉亚,text2.ini,9,12,5306068,-1
351,Tallyroo,塔利璐,text2.ini,9,12,5306328,-1
352,Touroose,托璐,text2.ini,9,12,5306356,-1
480,Luta Gemma,卢达·洁玛,text2.ini,11,12,5305752,-1
481,Flair Rall,夫雷亚·拉尔,text2.ini,11,12,5305920,4124543
482,Masontorch,梅森特露琪,text2.ini,11,12,5306128,-1
535,Leonor Rall,雷诺亚·拉尔,text2.ini,12,12,5305884,-1
633,Nurse Sarina,萨琳娜护士,text2.ini,13,12,5305904,-1
719,Elder Cornell,卡尼尔长老,text2.ini,14,12,5305940,-1
630,Priest Tovah,神官托瓦,text2.ini,13,12,5305796,-1
631,Priest Hadal,神官哈达尔,text2.ini,13,12,5305824,-1
632,Priest Gemma,神官杰玛,text2.ini,13,12,5305852,-1
718,Priest Dabbie,神官达比,text2.ini,14,12,5305780,-1
821,Priestess Lilia,女神莉莉娅,text2.ini,16,12,5297648,-1
822,Priestess Feena,女神菲娜,text2.ini,16,12,5297768,-1
533,Priest Mesa,神官梅萨,text2.ini,12,12,5305812,-1
534,Priest Fact,神官法克特,text2.ini,12,12,5305840,-1
599,Mascot: Reah,蕾雅,text2.ini,13,12,5298668,5206492
479,Jeba Tovah,杰巴·托霸,text2.ini,11,12,5305740,-1
8,Sara,莎拉,text2.ini,5,12,5305772,-1
7,Dogi,多奇,text2.ini,5,12,5305764,-1
481,Flair Rall,芙莱亚拉尔,text2.ini,11,12,5305920,-1
9,Jade,杰德,text2.ini,5,12,5305956,-1
10,Gila,吉拉,text2.ini,5,12,5305980,-1
11,Tess,蒂丝,text2.ini,5,12,5305988,-1
12,Tran,拖朗,text2.ini,5,12,5306012,-1
15,Andy,安迪,text2.ini,5,12,5306096,-1
17,Colt,柯尔特,text2.ini,5,12,5306120,4124400
19,Tita,蒂塔,text2.ini,5,12,5306148,-1
18,Esca,艾丝卡,text2.ini,5,12,5306140,4124408
21,Lucy,露西,text2.ini,5,12,5306164,-1
20,Theo,蒂奥,text2.ini,5,12,5306156,-1
23,Ruba,鲁勃,text2.ini,5,12,5306196,-1
24,Fred,弗雷德,text2.ini,5,12,5306212,4124436
26,Noit,诺伊特,text2.ini,5,12,5306228,4124431
25,Rafa,拉法,text2.ini,5,12,5306220,-1
27,Elle,艾尔,text2.ini,5,12,5306248,-1
28,Nash,纳修,text2.ini,5,12,5306320,-1
29,Sada,萨达,text2.ini,5,12,5306416,-1
30,Regg,雷格,text2.ini,5,12,5306456,-1
31,Frau,芙拉尔,text2.ini,5,12,5306472,4124564
32,Neal,尼尔,text2.ini,5,12,5306496,-1
34,Faye,弗依,text2.ini,5,12,5306520,-1
33,Muto,姆托,text2.ini,5,12,5306512,-1
35,Jill,吉尔,text2.ini,5,12,5306536,-1
36,Kyle,凯尔,text2.ini,5,12,5306544,-1
171,Chrace,克雷斯,text2.ini,7,12,5301724,5221396
342,Cauction,卡克夏恩,text2.ini,9,12,5301748,5221400
252,Godaago,歌德阿格,text2.ini,8,12,5301740,5221404
343,Warrizor,沃里佐尔,text2.ini,9,12,5301768,5221408
253,Gnometh,诺迈斯,text2.ini,8,12,5301760,5221412
255,Zolgell,佐尔盖尔,text2.ini,8,12,5301788,5221416
254,Ripplet,雷布利特,text2.ini,8,12,5301780,5221420
85,Tolpi,托尔比,text2.ini,6,12,5301804,5221424
172,Puroid,皮罗依德,text2.ini,7,12,5301796,5221428
256,K'nocks,克诺克斯,text2.ini,8,12,5301820,5221432
86,Carly,卡鲁里,text2.ini,6,12,5301812,5221436
416,Orihalcus,奥尔哈罗斯,text2.ini,10,12,5301836,5221440
87,Neeli,尼里,text2.ini,6,12,5301828,5221448
257,Gercard,盖尔加尔德,text2.ini,8,12,5301856,5221452
173,Eggnid,艾格尼德,text2.ini,7,12,5301848,5221456
259,Galgata,加尔加塔,text2.ini,8,12,5301872,5221460
258,Gworter,古沃达,text2.ini,8,12,5301864,5221464
88,Swoff,斯沃夫,text2.ini,6,12,5301892,5221468
477,Preliguard,不莱利格德,text2.ini,11,12,5301880,5221476
174,Onuman,奥努玛恩,text2.ini,7,12,5301908,5221480
260,Scollun,斯科尔恩,text2.ini,8,12,5301900,5221484
417,Xelbenoth,塞尔维诺斯,text2.ini,10,12,5301924,5221488
3,Gene,吉恩,text2.ini,5,12,5301916,5221492
90,Dirga,蒂尔加,text2.ini,6,12,5301944,5221496
89,Topus,托普斯,text2.ini,6,12,5301936,5221500
262,Magnute,玛格纽特,text2.ini,8,12,5301960,5221504
181,Zearot,塞尔罗特,text2.ini,7,12,5302124,5221512
261,Ashveil,阿修贝尔,text2.ini,8,12,5301952,5221516
175,Baocar,巴恩卡,text2.ini,7,12,5301976,5221520
263,Nashzar,纳修萨尔,text2.ini,8,12,5301968,5221524
418,Malochius,玛罗基奥丝,text2.ini,10,12,5302004,5221528
265,Allomod,阿罗莫特,text2.ini,8,12,5302032,5221532
177,Trover,特罗拔,text2.ini,7,12,5302024,5221536
179,Godrup,哥德尔布,text2.ini,7,12,5302048,5221540
344,El Endes,艾尔恩代斯,text2.ini,9,12,5301992,5221544
264,Nustarl,纳斯塔尔,text2.ini,8,12,5301984,5221548
176,Bearot,贝亚罗特,text2.ini,7,12,5302016,5221552
178,Delpus,代尔帕斯,text2.ini,7,12,5302040,5221556
629,Dyphthelloid,吉夫泰罗依德,text2.ini,13,12,5302068,5221560
266,Ceabith,凯亚比斯,text2.ini,8,12,5302116,5221564
419,Rewillvan,雷维尔班,text2.ini,10,12,5302092,5221568
345,Forkless,弗尔雷斯,text2.ini,9,12,5302056,5221572
180,Gearot,凯亚罗特,text2.ini,7,12,5302084,5221576
346,Charront,夏伦特,text2.ini,9,12,5302104,5221580
347,Valkyria,巴尔基里亚,text2.ini,9,12,5302132,5221584
348,Zavanite,萨芭随从,text2.ini,9,12,5302152,5221588
478,Velagunder,维拉钢达,text2.ini,11,12,5302176,5221444
349,Tyalmath,提阿尔玛斯,text2.ini,9,12,5302164,5221472
268,Gelaldy,盖拉尔蒂,text2.ini,8,12,5302196,5221508
267,Druegar,多尔加,text2.ini,8,12,5302188,5221592
4,Zava,萨芭,text2.ini,5,12,5302144,5221596
5,Darm,达姆,text2.ini,5,12,5302204,5221604
