219,"Blood Effects"," ","text.ini",14,12,5128244,
220,"Monster Stats"," ","text.ini",14,12,5128260,
221,"To Next Level"," ","text.ini",14,12,5128352,
222,"8-Directional"," ","text.ini",14,12,5128732,
223,"+ Slow enemy."," ","text.ini",14,12,5129088,
224,"Monster Masher"," ","text.ini",15,12,5070528,
225,"Old Man George"," ","text.ini",15,12,5094432,
226,"Old Man Pastol"," ","text.ini",15,12,5094484,
227,"Old Man Cronen"," ","text.ini",15,12,5095128,
228,"Sara's Crystal"," ","text.ini",15,12,5121892,
229,"Roda Tree Seed"," ","text.ini",15,12,5121908,
230,"Piece of Paper"," ","text.ini",15,12,5122120,
231,"Golden Pendant"," ","text.ini",15,12,5122136,
232,"Freddy's House"," ","text.ini",15,12,5124560,
233,"Charme's House"," ","text.ini",15,12,5124576,
234,"Bludo's Clinic"," ","text.ini",15,12,5124664,
235,"Militia Armory"," ","text.ini",15,12,5124712,
236,"Darm Tower 10F"," ","text.ini",15,12,5125192,
237,"Darm Tower 11F"," ","text.ini",15,12,5125208,
238,"Darm Tower 12F"," ","text.ini",15,12,5125224,
239,"Darm Tower 13F"," ","text.ini",15,12,5125240,
240,"Darm Tower 14F"," ","text.ini",15,12,5125256,
241,"Darm Tower 15F"," ","text.ini",15,12,5125272,
242,"Darm Tower 17F"," ","text.ini",15,12,5125288,
243,"Darm Tower 18F"," ","text.ini",15,12,5125304,
244,"Darm Tower 19F"," ","text.ini",15,12,5125320,
245,"Darm Tower 20F"," ","text.ini",15,12,5125336,
246,"Darm Tower 21F"," ","text.ini",15,12,5125352,
247,"Darm Tower 16F"," ","text.ini",15,12,5125420,
248,"Darm Tower 25F"," ","text.ini",15,12,5125496,
249,"+ Mortal sins."," ","text.ini",15,12,5129128,
250,"Darm Tower %dF"," ","text.ini",15,12,5129212,
251,"Save Confirmed"," ","text.ini",15,12,5130544,
252,"Confirm Delete"," ","text.ini",15,12,5130588,
253,"Sworded Details"," ","text.ini",16,12,5070584,
254,"Lugan the Thief"," ","text.ini",16,12,5095244,
255,"Yogleks&Omulgun"," ","text.ini",16,12,5112388,
256,"Bestiary Potion"," ","text.ini",16,12,5122104,
257,"Sara's Fortunes"," ","text.ini",16,12,5124448,
258,"Orman's Spirits"," ","text.ini",16,12,5124480,
259,"Rado's Annex 1F"," ","text.ini",16,12,5125448,
260,"Rado's Annex 3F"," ","text.ini",16,12,5125464,
261,"Restore Default"," ","text.ini",16,12,5128536,
262,"<<<< Sound >>>>"," ","text.ini",16,12,5128552,
263,"Gamepad Buttons"," ","text.ini",16,12,5128580,
264,"Normal Movement"," ","text.ini",16,12,5128652,
265,"Lv.%d Swordsman"," ","text.ini",16,12,5129240,
266,"Complete (2001)"," ","text.ini",16,12,5129600,
267,"<<<< Files >>>>"," ","text.ini",16,12,5130816,
268,"Fisherman Betelo"," ","text.ini",17,12,5094448,
269,"Mason the Trader"," ","text.ini",17,12,5094544,
270,"Nikki the Dancer"," ","text.ini",17,12,5094788,
271,"Old Man Harrison"," ","text.ini",17,12,5094988,
272,"Morgan the Thief"," ","text.ini",17,12,5095260,
273,"Treasure Box Key"," ","text.ini",17,12,5121812,
274,"Silver Harmonica"," ","text.ini",17,12,5121936,
275,"Harrison's House"," ","text.ini",17,12,5124628,
276,"Torrance's House"," ","text.ini",17,12,5124744,
277,"Mayor's Residence"," ","text.ini",18,12,5124608,
278,"Abandoned Mine 1F"," ","text.ini",18,12,5124960,
279,"Abandoned Mine B1"," ","text.ini",18,12,5124980,
280,"Abandoned Mine B2"," ","text.ini",18,12,5125000,
281,"Wall Transparency"," ","text.ini",18,12,5128212,
282,"<<<< Display >>>>"," ","text.ini",18,12,5128448,
283,"<< Books of Ys >>"," ","text.ini",18,12,5129480,
284,"Chronicles (2009)"," ","text.ini",18,12,5129544,
285,"Rosetty's Weaponry"," ","text.ini",19,12,5124496,
286,"Darm Tower Dungeon"," ","text.ini",19,12,5125384,
287,"<<<< Settings >>>>"," ","text.ini",19,12,5128168,
288,"<<<< Movement >>>>"," ","text.ini",19,12,5128712,
289,"That Wacky Minstrel"," ","text.ini",20,12,5070772,
290,"Some Kind of Sorcerer"," ","text.ini",22,12,5070656,
291,"+ Halve given damage."," ","text.ini",22,12,5129104,
292,"Hello, My Name Is Adol"," ","text.ini",23,12,5070504,
293,"Gold Is the New Silver"," ","text.ini",23,12,5070844,
294,"Forever Level One To Me"," ","text.ini",24,12,5070680,
295,"+ Double damage output."," ","text.ini",24,12,5129056,
296,"The Pim's-Lower Approach"," ","text.ini",25,12,5070628,
297,"Seriously Sworded Details"," ","text.ini",26,12,5070600,
298,"+ Recover HP in dungeons."," ","text.ini",26,12,5129144,
299,"Esteria, We Hardly Knew Ye"," ","text.ini",27,12,5070868,
300,"#02Please choose game mode."," ","text.ini",28,12,5129572,
301,"Hey Baby, What's Your Width?"," ","text.ini",29,12,5070704,
302,"Adol the Wall-Crusher-Enabler"," ","text.ini",30,12,5070812,
303,"#02Exit game and\nreturn to title?"," ","text.ini",34,12,5130832,
304,"#02Please choose difficulty level."," ","text.ini",35,12,5129640,
305,"I Can't See You, But I Can Feel You"," ","text.ini",36,12,5070736,
306,"#02Quit game and return\nto Windows?"," ","text.ini",36,12,5128100,
307,"System Data has not been saved.\nReturn to title screen anyway?"," ","text.ini",63,12,5132308,
308,"Ys II Chronicles+ is already running.\nYs I cannot run concurrently."," ","text.ini",68,12,5123080,
309,"ia 6 months ago\nto research its ancient\nruins, and happened to be in\nthe tower when the monsters\nfirst appeared."," ","text.ini",113,12,5111890,
310,"A dwarf from the plains.\nLooks fearsome, but is\nactually quite weak. May\npresent a challenge at\nfirst, but will quickly\nbecome a pushover."," ","text.ini",139,12,5112576,
311,"A red-furred feral dog that\nroams the Esterian plains.\nMoves quickly and often\nattacks in packs, making it\na real threat to the unwary\ntraveler."," ","text.ini",145,12,5112880,
312,"A monster who lies in wait\non the lowest level of the\nshrine to slice apart its\nprey with a magic-infused\nsword. Hides its true form\nbeneath a cloak."," ","text.ini",150,12,5114016,
313,"A bitter relative to the\nAccumate who dwells far from\nits brethren, on floor 10 of\nDarm Tower. Not very strong,\nbut boasts tremendously high\nagility."," ","text.ini",150,12,5116488,
314,"A bug-beast that dwells in\nthe abandoned mine. Its\nslippery body deflects sword\nstrikes, and its sharp fangs\ncan pierce armor. Doesn't\ngo down easily."," ","text.ini",151,12,5114496,
315,"A half-bug half-man that\ndwells in the abandoned\nmine. Its exoskeleton grants\nit excellent defense and\nspeed alike. Attacks with\nchaotic sword-swipes."," ","text.ini",151,12,5115320,
316,"A hand-selected Riffligan\ninhabiting floor 18 of Darm\nTower. The elitest of the\nelite, boasting sword tech-\nniques other monsters could\nonly dream of."," ","text.ini",151,12,5117472,
317,"A semi-transparent life-form\nthat lurks in the abandoned\nmine. Its jelly-like body\nlatches on to its victims\nand begins dissolving them.\nAim for the eye."," ","text.ini",154,12,5114336,
318,"A soulless, steel-armored\nsentry guarding Rado's Annex\naround floor 15 of the Tower\nof Darm. Ordered to dispose\nof any intruders who attempt\nto gain entry."," ","text.ini",156,12,5116976,
319,"Inhabits floor 20 of Darm\nTower. The strongest warrior\namongst the monsters, by\nleaps and bounds. Attempting\nto take on more than one at\na time is suicide."," ","text.ini",156,12,5117792,
320,"A monster found beneath the\nshrine. Often thought to be\nthe head of a giant, but no\none knows for certain. Its\nbloodshot eyes unendingly\nscan for fresh meat."," ","text.ini",158,12,5113688,
321,"Luta's wife. Lives in Zepik\nand constantly worries about\nher husband, who sleepwalks\nalmost every night, often\nputting himself in grave\ndanger in the process."," ","text.ini",159,12,5108440,
322,"A bloated dryad from the\nplains, formed from the\nmalevolence within a rotted\ntree. Very dry, inhibiting\nits mobility, which makes it\nan easy foe to take down."," ","text.ini",159,12,5112720,
323,"A sworn guardian of the\nshrine in life, resurrected\nby a sinister will. Inside\nits armor, it is completely\ndecayed. The stench of death\non it is overpowering."," ","text.ini",159,12,5113032,
324,"A bull-headed monster that\ndwells beneath the shrine.\nEmerges from the darkness\nswinging an enormous blade\nwildly, startling even the\nhardiest of adventurers."," ","text.ini",159,12,5113192,
325,"A creature with such heavy\narmor that only the mighty\ncan hope to damage it.\nDwells in the lowest caves\nof the abandoned mines, and\ncannot be easily overcome."," ","text.ini",159,12,5115472,
326,"An animal bred for its\nobnoxiously cute and tender\nlittle body. Sup on its\ntoothsome nibblets slathered\nin Roda butter or straddling\nbacon. Adorably delicious!"," ","text.ini",160,12,5112416,
327,"A monster residing in the\nabandoned mine. Its appear-\nance is strange and almost\nhumorous, but its attacks\nare much more deadly than\nany encountered previously."," ","text.ini",161,12,5114168,
328,"A fearsome ogre inhabiting\nDarm Tower's mirror maze.\nUses its sculpted body as a\nweapon, and manages to out-\nperform the Eucreas despite\nhaving no real defense."," ","text.ini",161,12,5118120,
329,"A beast with an enormous,\ngaping maw. The sight of its\ndrooling visage in pursuit\nis nightmare-inducing.\nDevours its prey, but no one\nknows where the remains go."," ","text.ini",162,12,5114648,
330,"A monstrous phoenix from the\nabandoned mine. Why a bird\nwould dwell underground, and\nwhy its flames shed no\nlight whatsoever, are both\nquestions without answers."," ","text.ini",162,12,5115152,
331,"An armored monster dwelling\naround floor 3 of the Tower\nof Darm. Characterized by\nits red armor and its speed,\nbut presents little issue if\ntaken out one by one."," ","text.ini",162,12,5115800,
332,"A member of the Barbado\nmilitia, charged with\nproviding escort to those\nwho travel to the city of\nMinea or Zepik Village.\nSeems to have his eye on\nMinea's dancer."," ","text.ini",163,12,5096264,
333,"Charlotte's father and\nEphy's grandfather. Once\nlived in Rastin, but lost\nhis home, his wife and his\nson-in-law when monsters\nattacked from the silver\nmine there."," ","text.ini",163,12,5106752,
334,"A giant insect-like monster\ninhabiting the catacombs\nbeneath the shrine. Scuttles\ntoward its prey while emit-\nting a shrill cry that could\ngive anyone goosebumps."," ","text.ini",163,12,5113352,
335,"Saunters about the abandoned\nmine, skewering prey with\nits spear and horns. Ranked\nas superior officer to the\nUhnos, giving it an air of\ndignity. Has a cute tail."," ","text.ini",163,12,5114984,
336,"An armored monster dwelling\naround floor 1 of the Tower\nof Darm. Wields two swords,\nbut wears inferior armor,\nmaking it vulnerable to even\nthe weakest of attacks."," ","text.ini",163,12,5115632,
337,"A mud-like monster dwelling\nwithin Rado's Annex. Digests\nthrough absorption and moves\nfar quicker than one would\nexpect. Will eat anyone,\nhuman and monster alike."," ","text.ini",163,12,5117136,
338,"A cruel magician inhabiting\nDarm Tower's mirror maze.\nCloaked, and wields a magic\nsword. Able to freely move\namongst the mirrors, and\nenjoys toying with its mark."," ","text.ini",163,12,5117952,
339,"A fast-moving hard-shelled\nmonster that bustles about\nin the abandoned mine. Due\nto its quick speed within a\ndimly-lit environment, the\nMenon presents real danger."," ","text.ini",164,12,5114816,
340,"Inhabits floor 19 of Darm\nTower. A warrior with talons\non both arms, as well as\narmor layered upon naturally\nscaly skin. Will not break\nits stride, no matter what."," ","text.ini",164,12,5117624,
341,"A spirit of the dead bearing\nthe darkened flame of a long\nforgotten grudge. Approaches\nthe living in hopes of find-\ning a new friend to dwell\neternally by its side."," ","text.ini",165,12,5113520,
342,"Guardian of the Silver Armor\nin Darm Tower's mirror maze.\nWears thick armor, but its\nintelligence is the real\nthreat. Chases down intru-\nders with intent to behead."," ","text.ini",165,12,5116808,
343,"A savage beast wandering the\nshrine. Can tear its prey to\nshreds in a single moment\nusing its claws and tusks,\nand its thick mane is soaked\nwith blood. Smells awful."," ","text.ini",166,12,5113848,
344,"Found in Darm Tower's mirror\nmaze. A creature built from\nintertwining mushroom fibers\nfilled with deadly nerve\ntoxins. Beware the dire grip\nof its sinuous tentacles!"," ","text.ini",166,12,5116640,
345,"An unpleasant creature found\non floor 9 of Darm Tower.\nLooks just like the statues\nfound elsewhere, so the un-\nprepared may be caught off-\nguard. Surprisingly fierce."," ","text.ini",167,12,5116144,
346,"A girl Adol rescues from a\ncold, lonely cell beneath\nthe shrine. Doesn't remember\nanything but her name, and\nhas no idea why she'd been\nlocked away in the first\nplace."," ","text.ini",168,12,5111264,
347,"Dwells on floor 17 of Darm\nTower. Charges its opponents\nin a straight line, making\nshort work of them. Best not\nto attack a Kelmarel head-on\nlest you be quickly gored."," ","text.ini",168,12,5117304,
348,"A top-tier guardian dwelling\nonly on floor 6 of the Tower\nof Darm. Its attack power is\ntremendous, but in a pinch,\nit can be bypassed entirely.\nRunning may be advisable."," ","text.ini",170,12,5115968,
349,"Entrusted as a guardian of\nthe Silver Sword and Shield,\nthe Genoid is descended from\ngiants and possesses appro-\npriately herculean strength.\nFound around the 7th floor."," ","text.ini",170,12,5116312,
350,"Daria's son. Lives in Minea.\nConstantly attempts to\nconvince his mother in\nBarbado to come live with\nhim in Minea, but she won't\nhear him out. This has him\nvery troubled."," ","text.ini",171,12,5106384,
351,"A kindly, reserved woman\nfrom Zepik, beloved by all\nthe villagers. Recommends\nspeaking with an old woman\nnamed Jeba if you have any\nquestions pertinent to your\nadventure."," ","text.ini",171,12,5109360,
352,"A member of the Barbado\nmilitia, known for keeping\na cool head at all times.\nBelieves that there is\ncourage in knowing when to\nrun from battle, and when to\nstay and fight."," ","text.ini",172,12,5095904,
353,"Sara's aunt, who lives in\nZepik Village. Extremely\nwell-versed in Esteria's\nhistory and culture, herbs,\nand even fortunetelling.\nThe other villagers really\nlook up to her."," ","text.ini",172,12,5107488,
354,"A little girl from Minea,\nborn to Julius and Fana.\nConsiders Sara the fortune-\nteller her best friend, and\nis always looking for the\n'legendary brave soul' on\nSara's behalf."," ","text.ini",174,12,5099536,
355,"A former miner from Minea\nwho lost his job when the\nmonsters showed up. Tried to\nresist, but was unable; and\never since, he's become\nutterly terrified of the\nabandoned mine."," ","text.ini",174,12,5104904,
356,"A patron of Orman's bar in\nMinea who spends every\nwaking hour drinking and\ngossiping with Cezar. Has\nbeen a bit depressed of late\ndue to the hiatus of his\nbeloved troubadour."," ","text.ini",175,12,5102216,
357,"A Minean resident who once\nclimbed a Roda Tree all the\nway to its tippy-top. Now,\nhe's grown old and weak, but\nthanks to Dr. Klaus, he's\nstill just as chipper as he\never was."," ","text.ini",175,12,5106016,
358,"A patron of Orman's bar in\nMinea. Used to be a tour\nguide, but has been out of a\njob since the Stormwall\nfirst appeared. Remains\ndisturbingly optimistic\ndespite his hardships."," ","text.ini",176,12,5102776,
359,"An attractive middle-aged\nman who's been running a\nweapon shop in Minea for\nmany years. Well-versed in\ncombat; can easily discern\nthe combat potential of\ncustomers. Dios' father."," ","text.ini",179,12,5105648,
360,"A very young girl living in\nMinea after her hometown of\nRastin was destroyed.\nDoesn't understand what\nhappened, and thus hopes to\nreturn home one day, and\nresume her normal life."," ","text.ini",179,12,5107112,
361,"Doctor Bludo's only son.\nLives in Barbado Port. Saved\nfreshly-beached Adol from\nbeing eaten alive by a\nRheboll. After the monsters\nappeared, Slaff founded a\nmilitia to fight them."," ","text.ini",180,12,5095720,
362,"A boy from Minea. Loves it\nwhen his grandfather, Franz,\ntells him the story of the\nlegendary Silver Sword. One\nday hopes to hold it in his\nown hands and vanquish\nmonsters with it."," ","text.ini",180,12,5101264,
363,"Head of the bandits residing\nin the Thieves' Den at the\nfoot of Darm Tower. Would\nnever rob from the weak or\ndefenseless, and is highly\nrespected by all those who\nserve under him."," ","text.ini",180,12,5110696,
364,"Lives with his muscular\nbrother Bron in Minea, but\nBron's become hospitalized\ndue to a mining injury, so\nArchelle is all alone now.\nHe visits Bron at the clinic\neach and every day."," ","text.ini",181,12,5100104,
365,"Minea's armorer. Obsessed\nwith armor, and gets mad\nif you tell him the best\ndefense is a good offense.\nBelieves instead in survival\nof the fittest. Son of the\nweaponsmith, Rosetty."," ","text.ini",181,12,5105832,
366,"Barbado's requisite bratty\nboy. Fascinated by the world\noutside the town gates.\nWants to join the militia\nwhen he grows up. Always\nseen together with the\nneighbor's daughter, Cheryl."," ","text.ini",183,12,5097976,
367,"A Barbado Port resident.\nWatches over the town from\nits highest rooftop,\npatiently and systematically\nkeeping an eye out for any\ninvading monsters. Is known\nas Slaff's right hand man."," ","text.ini",184,12,5096080,
368,"A woman living in Barbado.\nUsed to be active in silver\ntrade, but has become rather\ndespondent ever since the\nStormwall appeared. Secretly\nprays for it to go away,\nevery single night."," ","text.ini",184,12,5096816,
